1109.0000000000,1.8379728765
1158.0000000000,1.5677390122
1283.0000000000,1.3594194911
1283.0000000000,1.1426978818
1507.0000000000,0.2421307506
1571.0000000000,0.4866180049
1898.0000000000,0.7827973215
2299.0000000000,1.3864983745
2396.0000000000,0.3454231434
107.0000000000,2.6420323326
472.0000000000,0.9041759881
843.0000000000,1.3988657845
935.0000000000,0.6085964245
1667.0000000000,0.2382994948
2299.0000000000,0.4211735426
2396.0000000000,0.2014195281
23.0000000000,2.5154292126
107.0000000000,0.5831452220
214.0000000000,0.2073515551
214.0000000000,0.6354927440
215.0000000000,0.2758227126
3498.0000000000,0.0475782662
3498.0000000000,0.0476009139
149.0000000000,1.2774229381
208.0000000000,4.3390076059
514.0000000000,5.0768762369
580.0000000000,1.2484586930
580.0000000000,3.8495398159
799.0000000000,2.7802911903
863.0000000000,2.9643431862
879.0000000000,1.1479482567
941.0000000000,2.2333158171
1066.0000000000,1.7012559010
1066.0000000000,0.8805822626
1305.0000000000,0.4059906171
1542.0000000000,0.4258403552
1571.0000000000,0.6749977196
1571.0000000000,0.2468910022
1647.0000000000,0.3947489213
1648.0000000000,1.5853772265
2299.0000000000,0.4684718448
2299.0000000000,0.9076297627
3020.0000000000,0.8966898789
3127.0000000000,0.5081495686
23.0000000000,1.3625971651
107.0000000000,0.6906077348
107.0000000000,1.8284106892
214.0000000000,0.0375199325
1191.0000000000,0.0750962170
2299.0000000000,0.0563539025
3020.0000000000,0.7210412960
3384.0000000000,0.5650249553
44.0000000000,1.3373597929
87.0000000000,0.2075047553
402.0000000000,1.4116615520
472.0000000000,0.8221357850
864.0000000000,0.3014718922
913.0000000000,0.6514948684
913.0000000000,0.5654281099
1667.0000000000,2.5400331309
2236.0000000000,0.9851301115
2299.0000000000,0.4293447825
2346.0000000000,0.0934230194
3020.0000000000,0.1497005988
30.0000000000,2.7560455192
72.0000000000,0.4285714286
107.0000000000,0.6379728637
107.0000000000,1.5975899215
176.0000000000,0.0365296804
177.0000000000,0.5325009181
472.0000000000,0.2761922298
472.0000000000,0.7419773697
1193.0000000000,0.1765307071
2299.0000000000,0.4104860528
2346.0000000000,0.5346088914
387.0000000000,0.3788647588
402.0000000000,0.7223168654
464.0000000000,1.9380383440
499.0000000000,0.4535622078
513.0000000000,1.4512246921
555.0000000000,1.1673709088
695.0000000000,3.7138824928
758.0000000000,1.6459041148
815.0000000000,4.3488536989
944.0000000000,0.8902313012
1192.0000000000,1.9695250446
1199.0000000000,4.4000676933
1305.0000000000,0.1780113588
1472.0000000000,1.6106804479
1571.0000000000,2.7160930726
1571.0000000000,0.5962976148
2236.0000000000,0.5008944544
2236.0000000000,0.1343484102
2264.0000000000,0.1255492781
2299.0000000000,2.1902492669
2346.0000000000,0.2388388756
2347.0000000000,0.7030527290
2743.0000000000,0.2318034307
123.0000000000,0.8219178082
123.0000000000,0.6854467943
437.0000000000,1.7781180875
534.0000000000,0.9360240447
577.0000000000,0.6047516199
577.0000000000,1.7671883242
792.0000000000,0.8243950004
843.0000000000,0.3558402277
843.0000000000,0.9610202982
941.0000000000,0.7510632522
1305.0000000000,0.4636363636
1669.0000000000,0.5300676293
2656.0000000000,0.0640146319
2765.0000000000,0.7369875633
100.0000000000,4.2384444823
107.0000000000,0.2564979480
388.0000000000,0.3517803518
471.0000000000,0.3271068262
578.0000000000,1.5560800769
843.0000000000,0.5096212987
1078.0000000000,0.2201479394
1078.0000000000,0.0264247336
1158.0000000000,1.8663077613
1305.0000000000,0.0089734386
2264.0000000000,0.0808262236
2299.0000000000,1.7731468787
2656.0000000000,0.0182832069
2767.0000000000,0.3670061474
2891.0000000000,0.3591160221
3020.0000000000,0.1752605848
3384.0000000000,1.1570402165
3384.0000000000,0.1682400224
38.0000000000,0.6376283538
107.0000000000,4.3102703637
402.0000000000,1.1445046304
577.0000000000,0.5622913372
577.0000000000,1.5434026229
792.0000000000,0.1608435350
843.0000000000,0.6203920158
843.0000000000,0.6515837104
966.0000000000,0.6741982507
2891.0000000000,0.9101774386
3020.0000000000,0.5732778548
3384.0000000000,0.8297594630
44.0000000000,0.6306306306
72.0000000000,0.0540832883
107.0000000000,0.8728859793
208.0000000000,0.7327349331
472.0000000000,0.2111060119
843.0000000000,1.0293026706
843.0000000000,0.3349460365
2347.0000000000,0.1490868431
128.0000000000,1.8718209563
422.0000000000,3.6482496837
422.0000000000,1.2166488794
570.0000000000,1.9069025522
758.0000000000,1.8686756777
864.0000000000,0.9770286396
864.0000000000,1.7376128690
1119.0000000000,1.1124750652
1119.0000000000,1.2192280811
1185.0000000000,1.5216020183
1234.0000000000,0.8667992048
1500.0000000000,0.9634684866
1500.0000000000,1.9481050995
1586.0000000000,1.7405063291
1844.0000000000,0.0416562526
1844.0000000000,0.7893190024
1899.0000000000,1.0264675942
2264.0000000000,1.7962003454
2346.0000000000,2.1344152408
2381.0000000000,0.7285003554
2656.0000000000,0.1423487544
2656.0000000000,1.5815634885
2742.0000000000,0.7741347905
2767.0000000000,0.7339449541
3020.0000000000,0.7021433851
72.0000000000,0.1997639154
72.0000000000,0.9070918087
107.0000000000,0.6362378976
107.0000000000,0.6403118040
472.0000000000,0.5692953803
586.0000000000,0.1682714780
586.0000000000,0.2530459231
135.0000000000,1.2058118634
135.0000000000,0.4513993379
157.0000000000,1.3418725221
157.0000000000,0.0305064063
514.0000000000,1.1182231819
737.0000000000,0.6051671968
800.0000000000,1.4961808016
863.0000000000,1.3245033113
879.0000000000,1.0236982105
944.0000000000,1.0096075558
1164.0000000000,0.6473817914
1199.0000000000,1.4212101064
1227.0000000000,0.5515627612
1308.0000000000,1.4153741843
1308.0000000000,0.9669690228
1542.0000000000,0.1886145405
1571.0000000000,1.6825037050
2299.0000000000,2.2553039758
2346.0000000000,0.4477077364
2656.0000000000,0.7578491519
2765.0000000000,1.2145009588
107.0000000000,2.2997483294
450.0000000000,1.6227180527
450.0000000000,0.7821526975
524.0000000000,0.7161400054
843.0000000000,0.8212996390
843.0000000000,0.4806384329
1185.0000000000,0.1180315962
2662.0000000000,0.3644979041
136.0000000000,0.3820877273
157.0000000000,6.2865497076
157.0000000000,0.8023579499
822.0000000000,3.0195681511
864.0000000000,1.6112444292
1179.0000000000,0.7686328699
1507.0000000000,0.2771282584
1633.0000000000,0.6362210214
2626.0000000000,1.1103278111
2765.0000000000,0.7278537192
2765.0000000000,2.6234286755
3384.0000000000,0.9100101112
3384.0000000000,0.9558277654
65.0000000000,2.0741571234
91.0000000000,0.1042167709
