105.0000000000,1.3068056677
176.0000000000,0.6428254766
177.0000000000,0.6320172504
801.0000000000,0.5758300927
842.0000000000,0.8294374906
1080.0000000000,0.0981206129
1570.0000000000,0.6380554501
2236.0000000000,1.7545215644
2298.0000000000,0.1160721195
2396.0000000000,0.0619434766
3383.0000000000,0.1861764021
401.0000000000,7.6824172292
435.0000000000,3.1703919878
455.0000000000,0.4396775698
757.0000000000,3.3744232491
801.0000000000,0.4565894154
863.0000000000,0.5565217391
940.0000000000,0.2091321018
940.0000000000,1.1778812244
1185.0000000000,1.5688802923
1240.0000000000,0.8671146759
1536.0000000000,0.1302365965
1549.0000000000,1.6025876645
1570.0000000000,0.5469731687
1647.0000000000,0.1628785074
1648.0000000000,0.3864734300
1663.0000000000,0.3355704698
2298.0000000000,0.1493651979
2332.0000000000,0.0971817298
2382.0000000000,0.4807331180
2783.0000000000,0.9784587379
2978.0000000000,0.1595380992
3019.0000000000,1.7233384853
10.0000000000,2.0310805927
37.0000000000,0.2318336593
105.0000000000,1.1950146628
208.0000000000,0.7683215130
576.0000000000,1.1886073111
2298.0000000000,0.0748111020
2345.0000000000,1.2344744017
135.0000000000,0.1166483054
381.0000000000,1.2267121490
422.0000000000,0.7401533175
485.0000000000,0.9540329575
485.0000000000,0.2877023953
580.0000000000,1.6873043952
745.0000000000,0.4785343177
745.0000000000,1.1968177101
800.0000000000,0.5075789181
919.0000000000,1.5176113503
1109.0000000000,0.0635683006
1304.0000000000,0.4184693950
1304.0000000000,1.0101733773
1570.0000000000,0.9036362322
1570.0000000000,0.8677264110
1668.0000000000,0.8975868158
2264.0000000000,0.3766339266
2655.0000000000,1.4991379957
177.0000000000,6.2745098039
352.0000000000,7.3629081947
401.0000000000,1.6439643025
541.0000000000,3.4164507772
570.0000000000,0.2814462005
716.0000000000,6.6005077314
765.0000000000,1.6837782341
878.0000000000,3.9963392312
1178.0000000000,7.6589595376
1178.0000000000,0.3427366201
1220.0000000000,0.3173763555
1242.0000000000,0.2386002121
1242.0000000000,0.9028288638
1309.0000000000,2.3056923919
1493.0000000000,0.1576098129
1493.0000000000,0.7943086062
1549.0000000000,1.8429938098
1570.0000000000,0.0915299585
1668.0000000000,0.9811589051
2346.0000000000,1.5230258409
2628.0000000000,0.5662020906
2628.0000000000,0.4960606945
2655.0000000000,1.4130354369
2746.0000000000,0.3638253638
2746.0000000000,0.1859703935
2747.0000000000,0.7041725972
3019.0000000000,0.2402943606
3019.0000000000,1.1008199210
3383.0000000000,0.0531712875
449.0000000000,13.7223157622
492.0000000000,0.1816530427
513.0000000000,0.7253479710
580.0000000000,1.4249734889
580.0000000000,1.5616585891
814.0000000000,1.2126992778
940.0000000000,0.9074659700
940.0000000000,1.5853062365
1080.0000000000,1.0229998589
1080.0000000000,1.0479788978
1304.0000000000,0.1570867547
1487.0000000000,0.2433612483
1570.0000000000,1.0633680556
1647.0000000000,0.8241557873
1647.0000000000,0.3439695550
2628.0000000000,1.5684234000
2783.0000000000,0.6584362140
2978.0000000000,1.0586011342
3356.0000000000,0.1742160279
3383.0000000000,1.1957688180
15.0000000000,1.2656467316
30.0000000000,1.7188936832
105.0000000000,1.8662631503
471.0000000000,0.1515479541
471.0000000000,0.5806779415
576.0000000000,0.6281498795
842.0000000000,0.6617160503
913.0000000000,1.0475482912
1304.0000000000,0.1339086445
1570.0000000000,0.2461033634
1570.0000000000,1.8920972644
1645.0000000000,0.1903311762
2298.0000000000,1.3424890055
92.0000000000,1.2574622126
92.0000000000,1.3712740617
136.0000000000,0.6740553503
451.0000000000,0.3446930281
451.0000000000,0.9056306602
500.0000000000,1.2491694352
500.0000000000,2.6392961877
576.0000000000,0.5072314758
576.0000000000,0.3370013755
878.0000000000,0.3519911657
940.0000000000,1.3925822253
1304.0000000000,0.8041760722
1473.0000000000,0.5675368899
1570.0000000000,0.0070947144
1570.0000000000,0.9164459082
1668.0000000000,0.2080642847
2402.0000000000,1.0146398029
2655.0000000000,1.1731925502
2664.0000000000,0.3827469454
1059.0000000000,2.0088026182
1234.0000000000,3.5224020095
1430.0000000000,2.3435164704
1549.0000000000,3.9912962387
1571.0000000000,1.7201037121
1606.0000000000,0.4127508255
1836.0000000000,1.8760512356
1857.0000000000,0.2204356846
2368.0000000000,4.8609694745
2404.0000000000,0.8501885499
2572.0000000000,2.8343791863
2572.0000000000,1.0041304657
2627.0000000000,0.4866180049
2635.0000000000,0.3518850987
2655.0000000000,1.5015671696
2746.0000000000,0.5496921724
2746.0000000000,0.2571827467
2747.0000000000,0.1250735727
2991.0000000000,0.5995115091
3019.0000000000,0.5357541484
3110.0000000000,0.0521143538
3111.0000000000,0.7803121248
72.0000000000,0.8144796380
142.0000000000,0.4685970066
176.0000000000,1.4690227805
208.0000000000,0.9239363988
2607.0000000000,0.1506348182
2607.0000000000,1.8408941486
493.0000000000,3.1739157335
794.0000000000,3.6887349243
864.0000000000,0.1542020046
864.0000000000,0.8619013674
885.0000000000,1.0080513190
1010.0000000000,0.3283640901
1144.0000000000,2.6493191317
1185.0000000000,2.0851971647
1304.0000000000,1.6509268975
1304.0000000000,0.1190642947
1549.0000000000,1.2839611265
1604.0000000000,0.2061415980
1604.0000000000,1.6033511483
1900.0000000000,0.7494724587
2572.0000000000,0.0655307995
93.0000000000,0.6184371578
142.0000000000,0.3555727954
275.0000000000,2.9758338326
353.0000000000,0.9883017346
580.0000000000,0.4389222770
580.0000000000,1.3412714706
745.0000000000,0.7862611215
745.0000000000,0.7854858891
800.0000000000,0.3767792353
842.0000000000,0.9509051208
940.0000000000,0.0352311161
1080.0000000000,0.0352435328
1109.0000000000,0.3962918406
1304.0000000000,0.3764739310
1304.0000000000,1.2368761686
2655.0000000000,0.8777656873
206.0000000000,5.5094300943
324.0000000000,1.2978922230
352.0000000000,2.5720219394
401.0000000000,3.6826413428
465.0000000000,1.5873015873
479.0000000000,1.1746680286
479.0000000000,0.6913890635
570.0000000000,1.6731540115
765.0000000000,7.1860016190
878.0000000000,1.0953729934
878.0000000000,0.0692957037
947.0000000000,0.4683544304
947.0000000000,0.9197751661
1178.0000000000,4.3663755750
1178.0000000000,0.0934142924
1220.0000000000,1.2977357215
1444.0000000000,0.1014884980
1493.0000000000,0.8460698690
1584.0000000000,0.6247854446
1668.0000000000,0.4898578722
1668.0000000000,1.0809679894
2346.0000000000,1.1070370893
2403.0000000000,0.7244318182
2543.0000000000,0.7369249481
2628.0000000000,0.4600014375
2628.0000000000,0.4693818602
2655.0000000000,0.3405550322
920.0000000000,0.8230696352
1130.0000000000,0.1423149905
1130.0000000000,0.9578544061
1179.0000000000,3.7451089994
1494.0000000000,5.6634728967
1494.0000000000,1.7494658120
1674.0000000000,1.7598695386
1674.0000000000,2.4718005849
2614.0000000000,1.8870601589
2614.0000000000,0.9597478871
2655.0000000000,0.3954842885
3019.0000000000,0.7680602855
92.0000000000,1.0211428945
455.0000000000,0.3876987778
455.0000000000,1.5684442368
485.0000000000,0.8345110707
485.0000000000,0.0943078478
773.0000000000,1.6920126045
773.0000000000,0.2816514392
800.0000000000,0.4970659303
877.0000000000,1.1451714266
911.0000000000,0.4418572030
940.0000000000,0.9487397338
1598.0000000000,0.0495856060
1668.0000000000,0.4840202150
2655.0000000000,0.0142379156
2655.0000000000,0.7170000717
3019.0000000000,0.8314054367
3490.0000000000,0.3409503083
121.0000000000,3.1813186813
196.0000000000,1.0605808207
206.0000000000,0.4406023424
331.0000000000,6.1700615822
380.0000000000,0.8539862646
449.0000000000,0.5464152756
570.0000000000,1.0619576431
695.0000000000,0.5798339844
744.0000000000,2.1701172362
744.0000000000,0.1623985009
814.0000000000,1.2586174183
864.0000000000,0.0569548158
878.0000000000,0.7587833960
1123.0000000000,3.2591519621
1200.0000000000,3.3267569222
1836.0000000000,1.9984733884
2655.0000000000,2.7742119526
2655.0000000000,0.0927974873
2764.0000000000,0.4301383612
105.0000000000,0.8630609896
940.0000000000,0.0431716794
1186.0000000000,0.0287894055
3019.0000000000,0.7249528781
3126.0000000000,0.1306620209
787.0000000000,9.5742780589
1130.0000000000,5.6887546410
1130.0000000000,1.0042585648
1179.0000000000,2.0496854122
1242.0000000000,1.3809429868
1494.0000000000,0.3961180432
1494.0000000000,2.4692193208
1556.0000000000,2.1350100187
2396.0000000000,1.7720272836
2578.0000000000,0.8796197773
2614.0000000000,0.9163146968
1227.0000000000,2.6794035415
1487.0000000000,7.3536768384
1591.0000000000,2.3357010303
1851.0000000000,3.6410664544
1871.0000000000,4.6937925288
2628.0000000000,0.6710471131
2655.0000000000,0.7110172474
2655.0000000000,1.6385231826
3126.0000000000,1.5254976028
9.0000000000,0.8033531261
52.0000000000,2.2439140527
338.0000000000,1.2779552716
464.0000000000,1.7730061350
514.0000000000,2.4448494752
514.0000000000,1.1506675143
744.0000000000,1.5887367605
744.0000000000,1.2423172486
814.0000000000,1.7158818835
878.0000000000,0.7369690473
