12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00
78.30,73.27,70.58,69.85,69.51,69.99,68.14,68.47,68.19
0.00,0.00,77.38,74.79,71.35,70.34,70.24,70.12,69.51
0.00,81.48,74.96,72.83,72.07,74.26,72.10,72.33,72.57
0.00,90.21,82.46,75.89,74.52,72.33,69.77,69.38,69.50
80.90,79.78,75.54,73.84,72.46,71.13,70.82,69.71,69.59
0.00,0.00,90.19,78.28,76.18,75.17,73.80,73.44,73.23
79.91,76.18,72.28,72.31,70.90,70.27,70.92,73.24,71.31
82.64,76.93,74.25,72.80,70.92,71.21,72.23,71.56,70.92
81.36,77.37,73.53,72.32,70.78,71.16,70.46,71.00,71.42
0.00,79.15,76.75,73.43,72.91,71.17,70.69,71.05,72.32
0.00,0.00,79.60,73.90,71.95,72.33,70.69,70.68,70.10
0.00,75.28,71.61,68.60,68.51,72.28,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,81.28,79.75,76.30,80.94,78.54,82.48,0.00
76.45,74.62,71.49,70.51,71.28,71.69,73.52,0.00,71.78
0.00,69.95,67.96,65.21,64.35,65.21,65.99,65.82,0.00
81.55,78.49,77.39,75.66,74.61,74.63,73.89,71.79,70.83
0.00,76.44,74.21,71.29,70.49,68.04,68.42,0.00,68.17
80.61,74.46,73.40,72.74,70.66,70.05,69.05,69.78,74.65
79.33,75.38,72.25,70.72,69.47,68.57,69.43,68.66,69.81
79.33,77.26,74.81,70.72,70.12,70.32,68.94,68.55,67.82
89.46,76.54,71.27,72.97,70.94,71.56,71.86,0.00,0.00
75.56,74.47,75.28,76.60,71.41,71.83,73.25,72.12,68.44
81.92,79.22,76.27,73.96,72.96,72.07,71.31,69.16,70.18
77.22,73.20,72.47,71.35,69.76,67.36,66.35,67.39,0.00
0.00,0.00,83.37,74.07,70.94,70.14,68.69,70.23,0.00
84.39,76.29,78.11,74.46,72.30,71.38,69.22,67.92,67.50
80.17,75.42,73.06,72.61,74.19,75.53,69.38,69.24,66.88
99.15,90.39,83.21,80.00,77.52,76.34,78.68,73.80,71.25
81.25,76.53,73.09,70.53,69.89,67.96,68.88,69.08,67.92
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,86.51,85.34,75.04,73.58,73.43,71.77,69.89,70.28
81.31,73.93,72.18,73.08,69.97,69.15,67.58,68.36,68.34
78.55,75.35,73.41,72.24,70.69,68.49,68.68,71.46,71.20
86.55,78.82,74.93,74.53,71.74,70.87,69.35,70.10,69.06
81.80,76.12,71.55,69.78,69.21,68.63,67.61,0.00,0.00
79.87,72.53,71.23,70.61,69.69,68.74,69.24,73.37,71.27
0.00,81.22,76.76,72.03,70.50,67.06,68.43,68.73,68.83
0.00,0.00,82.75,74.88,73.46,71.02,69.38,69.56,69.30
81.87,75.71,69.85,70.16,70.11,69.26,0.00,0.00,68.05
92.57,81.41,77.83,73.95,71.70,71.11,70.58,69.91,70.15
77.23,74.27,72.62,72.47,71.85,0.00,72.81,0.00,71.09
76.05,74.11,72.71,72.71,73.84,73.33,74.46,70.71,0.00
105.85,83.04,75.00,73.28,69.76,69.10,68.67,67.90,0.00
0.00,0.00,0.00,0.00,0.00,71.34,70.44,69.48,0.00
0.00,0.00,80.29,78.29,73.21,73.00,71.58,69.64,71.40
