12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00
74.16,69.85,67.67,65.12,62.83,63.49,62.29,0.00,0.00
66.35,63.52,62.56,62.17,61.20,60.39,59.55,59.43,59.80
0.00,0.00,67.19,65.30,63.89,63.93,64.65,63.91,0.00
0.00,0.00,0.00,63.70,63.71,63.07,61.80,62.07,62.53
66.33,65.68,64.29,65.05,62.96,63.32,61.57,62.25,63.78
75.06,69.08,67.06,64.92,63.64,62.65,61.66,61.08,61.05
69.04,64.47,63.15,62.69,62.83,63.60,0.00,64.02,61.91
70.28,68.05,65.99,64.63,64.26,63.16,63.11,69.76,0.00
70.36,66.27,65.29,64.56,63.81,63.57,63.13,64.17,64.18
82.19,74.90,70.57,68.81,65.52,65.86,65.32,63.64,65.89
76.03,70.68,66.65,65.37,64.84,64.37,63.73,62.45,62.39
73.18,68.33,65.33,64.20,63.98,62.68,64.39,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.33
0.00,0.00,0.00,0.00,0.00,0.00,62.79,62.00,61.46
78.78,73.12,68.60,66.15,67.04,64.50,62.81,62.93,64.30
76.10,73.10,69.58,65.23,62.49,62.54,62.53,64.53,0.00
73.24,68.61,65.64,63.90,62.68,62.35,64.13,62.31,62.62
74.65,68.33,64.55,62.79,62.55,63.10,63.84,0.00,0.00
72.08,68.15,64.79,63.10,61.71,60.50,60.07,60.01,59.71
75.68,71.32,64.00,62.27,61.59,60.48,60.89,60.31,60.34
77.25,69.37,66.69,64.40,63.80,62.90,61.65,65.29,0.00
72.79,68.51,65.32,62.99,62.95,62.02,61.97,62.30,62.44
71.23,66.73,64.73,62.71,62.34,61.24,62.15,62.85,65.16
71.58,69.58,67.04,63.43,61.97,60.91,60.93,59.68,59.82
75.17,67.01,67.37,65.29,64.52,63.25,62.17,63.08,61.68
70.72,65.36,62.73,63.49,62.38,64.18,60.95,61.63,62.60
80.11,67.95,65.00,62.65,62.65,61.33,61.74,0.00,0.00
71.85,67.69,66.51,65.26,63.65,62.54,62.02,0.00,0.00
69.19,66.21,64.71,62.83,61.28,60.71,62.29,63.45,0.00
75.84,71.87,70.26,63.51,63.67,62.62,61.54,61.22,61.56
0.00,75.15,64.95,63.61,61.71,60.58,60.93,61.01,60.08
75.92,70.55,66.81,64.96,65.47,65.93,64.80,61.35,61.93
72.05,68.56,65.99,63.77,63.29,62.65,62.78,62.47,61.36
71.54,65.96,64.10,62.35,61.66,61.54,61.46,0.00,66.76
75.62,70.83,68.26,64.83,64.72,63.04,61.73,61.68,0.00
98.88,82.87,76.89,64.09,63.39,61.99,61.40,62.64,61.29
77.78,73.80,67.64,66.86,64.46,62.81,62.10,62.00,61.49
75.60,0.00,70.06,68.00,66.97,64.09,63.44,63.29,62.51
0.00,66.57,65.01,63.36,62.11,62.35,61.64,62.45,61.77
0.00,0.00,68.95,65.65,64.59,64.17,63.74,62.25,0.00
73.07,69.29,67.11,64.14,63.16,62.27,62.41,63.08,62.45
82.82,71.97,65.96,64.14,62.81,62.97,63.56,63.40,63.22
72.33,66.57,64.92,62.71,62.86,62.28,62.82,60.38,59.24
68.59,65.98,63.86,62.92,63.14,60.93,61.66,61.20,60.70
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.98,66.15,68.53,66.11,61.87,62.22,66.17,0.00,0.00
