12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00
169.66,151.69,136.78,133.48,131.37,129.52,126.64,130.50,128.21
145.32,135.64,132.86,131.19,129.67,127.69,124.83,127.54,125.59
156.31,143.48,133.95,131.80,129.57,129.29,128.29,130.21,130.51
170.76,150.83,142.54,140.96,136.02,134.74,132.78,129.06,128.24
0.00,151.61,147.78,144.02,138.33,135.70,136.09,131.84,131.47
0.00,157.57,144.96,141.65,139.47,135.34,134.47,134.32,133.74
174.33,143.32,138.96,133.41,133.44,132.09,130.56,133.54,134.59
154.59,145.03,140.31,139.12,132.94,139.24,136.35,139.67,136.98
0.00,156.30,144.86,137.98,135.05,135.35,134.73,132.68,135.64
0.00,144.36,138.47,135.92,134.44,132.81,134.42,135.01,133.76
167.04,158.25,148.89,143.50,140.52,139.95,136.15,132.84,131.54
166.97,150.41,144.71,140.32,137.21,133.97,133.16,137.89,133.40
0.00,0.00,141.90,135.50,133.55,133.66,137.02,0.00,0.00
149.45,148.48,141.36,142.00,142.56,140.36,139.68,135.58,133.82
159.66,147.68,0.00,136.87,138.72,136.38,0.00,0.00,0.00
161.94,148.91,140.20,136.57,136.31,133.23,137.38,136.12,137.30
165.61,153.88,147.34,141.46,133.43,132.23,138.64,133.62,131.22
155.11,144.44,141.27,136.64,130.40,130.71,130.39,130.81,131.15
169.37,150.41,143.63,137.03,132.27,132.15,131.71,130.87,132.19
184.23,0.00,147.51,140.50,143.67,140.13,135.82,133.65,132.60
0.00,0.00,151.46,149.99,143.57,139.56,138.55,0.00,0.00
164.33,153.18,144.64,138.78,135.43,139.12,134.71,133.19,134.18
149.50,142.55,147.17,0.00,140.02,0.00,0.00,0.00,0.00
152.02,0.00,139.63,140.11,141.81,138.66,136.66,135.20,130.30
0.00,147.07,139.82,143.55,139.24,134.45,131.29,132.12,135.40
149.33,147.26,138.81,136.55,131.95,134.32,133.24,136.33,133.54
178.57,145.89,137.47,131.46,132.65,131.87,131.92,135.50,0.00
147.58,140.79,137.04,137.01,133.04,135.69,130.86,134.29,135.73
150.42,142.30,138.34,135.20,131.63,131.02,131.15,0.00,0.00
155.69,139.47,137.24,136.38,131.76,130.18,129.32,130.00,127.96
170.72,151.16,135.59,128.87,127.74,130.41,128.39,129.52,129.54
0.00,0.00,152.06,143.82,139.20,135.43,133.37,133.41,131.59
0.00,168.46,139.85,132.54,130.48,131.18,129.55,130.33,131.92
152.87,144.49,138.32,135.03,129.64,130.49,131.82,132.94,128.86
0.00,148.98,139.56,134.15,132.57,133.97,133.19,130.90,132.50
162.32,150.78,147.17,138.42,132.92,133.86,133.99,133.42,131.16
191.34,170.54,153.33,143.87,141.48,135.84,134.16,133.85,131.58
0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.80,0.00
152.49,138.90,136.15,132.95,134.62,133.82,133.82,135.06,0.00
169.32,158.56,148.48,140.86,136.27,133.92,138.00,133.10,0.00
0.00,0.00,162.59,149.38,138.50,135.20,134.48,135.94,133.33
176.50,162.54,151.93,147.39,143.19,139.31,134.37,134.20,142.35
173.81,157.44,143.64,136.80,134.82,134.09,133.02,136.87,0.00
0.00,148.25,146.10,140.56,138.81,140.50,136.31,133.00,133.04
158.90,143.90,140.61,137.25,133.10,132.93,135.06,0.00,0.00
